Listing_type,URL,Bedrooms,Bathrooms,Area_sqm,Price_monthly,Price_annualy,Sale_price,Furnished,Pool,Floor,Floor_type,Location,Description,Specialities,apartment_id
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%84%D8%AB-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D8%A7%D8%A8%D8%B9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-170%D9%85/HMM-R-3526,3.0,3.0,170.0,,,,1,0,طابق ثالث,Normal,"الدوار السابع,  عمان,  الأردن",3 غرف نوم (ماستر1) - 3 حمامات - غرفة معيشة - صالون - بلكونة - مخزن - غرفة خادمة وغرفة غسيل - كراج,تكييف وحدات - تدفئة على الغاز - زجاج دبل - ديكورات جبصين - خزائن بالحائط - مصعد - شاور بوكس - انارة مخفية - ابواب امان - انارة مخفية - تشطيبات سوبر ديلوكس - تقع في منطقة هادئة,719
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%AE%D9%84%D8%AF%D8%A7-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-185%D9%85/HMM-R-3533,2.0,3.0,185.0,,15000.0,,1,0,طابق أرضي,Normal,"خلدا,  عمان,  الأردن",2 غرف نوم (1 ماستر) - 3 حمامات - غرفة معيشة - صالون - مطبخ - غرفة غسيل - مخزن - ترس - كراج,"السعر: 15,000 دينار اردني سنويا",720
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D9%85%D9%8A%D8%B3%D8%A7%D9%86%D9%8A-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-155%D9%85/HMM-R-3534,3.0,3.0,155.0,,7000.0,,0,0,طابق أول,Normal,"الشميساني,  عمان,  الأردن",3 غرف نوم (1 ماستر) - 3 حمامات - صالون - غرفة معيشه - صالون - بلكونة - مخزن - كراج,ارضيات بورسلان - تكييف وحدات - تدفئة على الغاز - ديكورات جبصين + خشبية - اباجورات كهربائية - شاور بوكس - موقد - بئر ماء - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,721
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%B1%D8%A7%D8%A8%D8%B9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%AF%D9%8A%D8%B1-%D8%BA%D8%A8%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-100%D9%85/HMM-R-3537,2.0,2.0,100.0,1000.0,,,1,0,طابق رابع,Normal,"دير غبار,  عمان,  الأردن",2 غرف نوم (1 ماستر) - 2 حمامات - غرفة معيشة - مطبخ - بلكونة,ارضيات بورسلان - تكييف مركزي - مطبخ راكب - خزائن بالحائط - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - مصعد - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,722
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D9%82-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A7%D9%84%D8%B4%D9%87%D8%B1%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D8%A7%D8%A8%D8%B9/HMM-R-3538,3.0,3.0,130.0,750.0,,,1,0,طابق ثاني,,"الدوار السابع,  عمان,  الأردن",3 غرف نوم (1 ماستر) - حمام عدد 3 - غرفة معيشة - صالون - مطبخ - غرفة غسيل - مخزن - بلكونة - كراج,"تكييف وحدات - تدفئة - مطبخ - زجاج دبل - ارضيات بورسلان - ديكورات جبصين - خزائن بالحائط - مصعد - شاور بوكس - حمامات معلقة - انارة مخفية - ابواب امان - انارة مخفية - تشطيبات سوبر ديلوكس - تقع في منطقة هادئة السعر : 750 دينار اردني شهريا السعر : 7,500 دينار اردني سنويا",723
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-350%D9%85/HMM-R-3539,4.0,4.0,350.0,,,,0,0,طابق أرضي,Full Floor,"عبدون,  عمان,  الأردن",4 غرف نوم (1 ماستر) - 4 حمامات - صالون - غرف معيشه - مطبخ - ترس - حديقة - مخزن - غرفة خادمة وغرفة غسيل - كراج,,724
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D8%A8%D8%A9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-172%D9%85/HMM-R-3541,3.0,3.0,172.0,,10000.0,,1,0,طابق أول,Normal,"حي الصحابة,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشه - صالون - مطبخ - بلكونة - مخزن - كراج,"السعر: 10,000 دينار اردني سنوي",725
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%86%D9%8A-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D9%82%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-200%D9%85/HMM-R-3542,3.0,3.0,200.0,,10000.0,,0,0,طابق ثاني,Normal,"قرية النخيل,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشه - مطبخ - بلكونة - مخزن - كراج,ارضيات رخام - تكييف مركزي + عادي - تدفئه - مطبخ راكب (جورسال) - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,726
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%AE%D9%84%D8%AF%D8%A7-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-250%D9%85/HMM-R-3543,3.0,4.0,250.0,,35000.0,,1,0,طابق شبه أرضي,Normal,"خلدا,  عمان,  الأردن",3 غرف نوم (2ماستر) - 4 حمامات - غرفة معيشة - صالون - مطبخ - حديقة - غرفة غسيل وغرفة خادمة - مخزن - ترس - كراج,"السعر: 35,000 دينار اردني سنويا",727
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-280%D9%85/HMM-R-3544,3.0,4.0,280.0,,,,0,0,طابق ثاني,Normal,"عبدون,  عمان,  الأردن",3 غرف نوم ماستر - 4 حمامات - صالون - غرفة معيشة - مطبخ - مخزن - غرفة خادمة وغرفة غسيل - بلكونة - كراج **مميزات الشقة**,"ارضيات بورسلان - تكييف وحدات - تدفئة تحت البلاط - مطبخ راكب - خزائن بالحائط - زجاج دبل - ابواب امان - تشطيبات سوبر ديلوكس - ديكورات جبصين - حمامات معلقة - اباجورات كهرباء - شاور بوكس - مصعد - انارة سبوت لايت - تقع في حي هادئ السعر : 20,000 دينار اردني",728
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%A7%D8%B3%D8%AA%D9%8A%D8%AF%D9%8A%D9%88-%D9%85%D9%81%D8%B1%D9%88%D8%B4-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%B1%D8%AC%D9%85-%D8%B9%D9%85%D9%8A%D8%B4-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-80%D9%85/HMM-R-3545,1.0,1.0,80.0,,4200.0,,1,0,تسوية أولى,Studio,"رجم عميش,  عمان,  الأردن",غرفة نوم - حمام عدد 1 - غرفة معيشة - مطبخ - كراج,ارضيات سيراميك - وحدات تكييف - تدفئة على الغاز - خزائن - ديكورات جبصين - مطبخ راكب - شاور بوكس - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات ديلوكس,729
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%86%D9%8A-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-210%D9%85/HMM-R-3547,3.0,4.0,210.0,,28000.0,,1,0,طابق ثاني,Normal,"الدوار الرابع,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 4 - صالون - غرفة معيشه - مطبخ - بلكونة - غرفة خادمة وغرفة غسيل - مخزن - كراج,ارضيات رخام + بورسلان - تكييف مركزي - تدفئة تحت البلاط - مطبخ - ديكورات جبصين + حجرية - خزائن بالحائط - جاكوزي - ابواب امان - اباجورات كهربائية - شاور بوكس - مصعد - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات ديلوكس,730
rent,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1%D9%81%D9%8A-%D8%AF%D9%8A%D8%B1-%D8%BA%D8%A8%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-322%D9%85/HMM-R-3562,4.0,4.0,322.0,,,,1,0,طابق أرضي,Normal,"دير غبار,  عمان,  الأردن",4 غرف نوم (2 ماستر) - 4 حمامات ndash; صالون ndash; غرفة معيشه - ترس - حديقة - مخزن ndash; غرفة خادمه و غرفة غسيل ndash; كراج خاص - 2 مداخل,للاستفسار يرجى الاتصال على الرقم التالي : 0791235111,731
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D8%AA%D8%AD%D8%AA-%D8%A7%D9%84%D8%A7%D9%86%D8%B4%D8%A7%D8%A1-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%83%D9%88%D8%B1%D9%8A%D8%AF%D9%88%D8%B1%D8%B9%D8%A8%D8%AF%D9%88%D9%86%D8%8C-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-250%D9%85/HMM-S-8503,4.0,4.0,250.0,,,225000.0,0,0,طابق أول,Normal,"كوريدور عبدون,  عمان,  الأردن",غرف نوم عدد 4 (2 ماستر) - حمامات عدد 4 - صالون - غرفة معيشه - مخزن - غرفة خادمة + غسيل - مطبخ - بلكونة - كراج,*ملاحظة: صورة الاعلان تعبيرية *يتم تسليم الشقة في شهر 8,732
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%86%D9%8A-%D8%A8%D8%A7%D8%B7%D9%84%D8%A7%D9%84%D8%A9-%D8%B9%D8%A7%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%83%D9%88%D8%B1%D9%8A%D8%AF%D9%88%D8%B1%D8%B9%D8%A8%D8%AF%D9%88%D9%86%D8%8C-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-200%D9%85/HMM-S-8504,3.0,3.0,200.0,,,180000.0,0,0,طابق ثاني,Normal,"كوريدور عبدون,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشه - مخزن - غرفة خادمة + غسيل - مطبخ - بلكونة - كراج,*ملاحظة: صورة الاعلان تعبيرية *يتم تسليم الشقة في شهر 8,733
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D8%A7%D8%AE%D9%8A%D8%B1-%D9%85%D8%B9-%D8%B1%D9%88%D9%81-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%83%D9%88%D8%B1%D9%8A%D8%AF%D9%88%D8%B1%D8%B9%D8%A8%D8%AF%D9%88%D9%86%D8%8C-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-250%D9%85/HMM-S-8505,3.0,4.0,250.0,,,275000.0,0,0,طابق أخير مع روف,Duplex,"كوريدور عبدون,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 4 - صالون - غرف معيشه عدد 2 - مخزن - غرفة خادمة + غسيل - مطبخ - ترس - بلكونة - كراج - مداخل عدد 2,*ملاحظة: صورة الاعلان تعبيرية *يتم تسليم الشقة في شهر 8,734
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D8%A7%D8%AE%D9%8A%D8%B1-%D9%85%D8%B9-%D8%B1%D9%88%D9%81-%D8%A8%D8%A7%D8%B7%D9%84%D8%A7%D9%84%D8%A9-%D8%B9%D8%A7%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%83%D9%88%D8%B1%D9%8A%D8%AF%D9%88%D8%B1%D8%B9%D8%A8%D8%AF%D9%88%D9%86%D8%8C-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-300%D9%85/HMM-S-8506,4.0,5.0,300.0,,,330000.0,0,0,طابق أخير مع روف,Duplex,"كوريدور عبدون,  عمان,  الأردن",غرف نوم عدد 4 (2 ماستر) - حمامات عدد 5 - صالون - غرف معيشه عدد 2 - مخزن - غرفة خادمة + غسيل - مطبخ - ترس - بلكونة - كراج - مداخل عدد 2,*ملاحظة: صورة الاعلان تعبيرية *يتم تسليم الشقة في شهر 8,735
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%85%D8%B9-%D9%83%D8%B1%D8%A7%D8%AC-%D8%AE%D8%A7%D8%B5-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B8%D9%87%D9%8A%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-262%D9%85/HMM-S-8512,4.0,4.0,262.0,,,360000.0,1,0,طابق شبه أرضي,Normal,"الظهير,  عمان,  الأردن",غرف نوم عدد 4 (2 ماستر) - حمامات عدد 4 - صالون - غرفة معيشه - مطبخ - ترس عدد 2 - مخزن - غرفة خادمه وغرفة غسيل - كراج خاص - مداخل عدد 3,ارضيات بورسلان + رخام - وحدات تكييف + وحدات - تدفئه تحت البلاط على الغاز - مطبخ راكب - خزائن بالحائط - ديكورات جبصين + خشبية + حجرية - اباجورات كهربائية - شاور بوكس - موقد - بئر ماء - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,736
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A8%D9%88%D9%82-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-200%D9%85/HMM-S-8513,3.0,3.0,200.0,,,225000.0,0,0,طابق أول,Normal,"دابوق,  عمان,  الأردن",غرف نوم عدد 3 ( 1 ماستر ) - حمامات عدد 3 - صالون - غرفة معيشه - مطبخ - بلكونة - مخزن - كراج,ارضيات رخام - تدفئة تحت البلاط - تكييف وحدات - مطبخ راكب - ديكورات جبصين + خشبية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,737
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%86%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D8%B1%D8%AC-%D8%A7%D9%84%D8%AD%D9%85%D8%A7%D9%85-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-150%D9%85/HMM-S-8514,3.0,3.0,150.0,,,115000.0,0,0,طابق ثاني,Normal,"مرج الحمام,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 1 - صالون - غرفة معيشة - مطبخ - بلكونة - بلكونة - غسيل - كراج,"السعر: 115,000 دينار اردني",738
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B1%D9%88%D9%81-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A8%D9%88%D9%82-500%D9%85/HMM-S-8520,4.0,5.0,300.0,,,500000.0,0,0,روف,Normal,"دابوق,  عمان,  الأردن",4 غرف نوم (2 ماستر) - 5 حمامات - صالون - غرف معيشة - مطبخ - ترس - غرفة خادمة وغرفة غسيل - مخزن - كراج,"السعر : 500,000 دينار اردني *صور الاعلان تعبيرية",739
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A8%D9%88%D9%82-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-210%D9%85/HMM-S-8521,3.0,3.0,210.0,,,285000.0,0,0,طابق أول,Normal,"دابوق,  عمان,  الأردن",3 غرف نوم (1 ماستر) - 3 حمامات - صالون - غرف معيشة - مطبخ - بلكونة - غرفة خادمة وغرفة غسيل - مخزن - كراج,"السعر : 285,000 دينار اردني *صور الاعلان تعبيرية",740
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A8%D9%88%D9%82-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-210%D9%85/HMM-S-8522,3.0,3.0,210.0,,,315000.0,0,0,طابق أرضي,Normal,"دابوق,  عمان,  الأردن",3 غرف نوم (1 ماستر) - 3 حمامات - صالون - غرف معيشة - مطبخ - بلكونة - غرفة خادمة وغرفة غسيل - مخزن - كراج,"السعر : 315,000 دينار اردني *صور الاعلان تعبيرية",741
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A8%D9%88%D9%82-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-344%D9%85/HMM-S-8523,3.0,4.0,344.0,,,220000.0,0,0,طابق شبه أرضي,Duplex,"دابوق,  عمان,  الأردن",3 غرف نوم (1 ماستر) - 4 حمامات - صالون - غرفة معيشة - غرفة خادمة - 2 مدخل - حديقة - كراج,مطبخ راكب - وحدات تكييف - تدفئة - ديكورات جبصين - خزائن - زجاج دبل - شاور بوكس - مصعد - انارة مخفية - تشطيبات ديلوكس,742
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B1%D9%88%D9%81-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A8%D9%88%D9%82-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-400%D9%85/HMM-S-8527,4.0,4.0,203.0,,,320000.0,0,0,روف,Full Floor,"دابوق,  عمان,  الأردن",4 غرف نوم (2 ماستر) - 4 حمامات - صالون - غرف معيشة - مطبخ - ترس - مخزن - كراج,"السعر: 320,000 دينار اردني",743
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D9%83%D8%B1%D8%A7%D8%AC-%D8%AE%D8%A7%D8%B5-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D9%8A%D8%B1-%D8%BA%D8%A8%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-95%D9%85/HMM-S-8531,2.0,2.0,95.0,,,145000.0,1,0,طابق أرضي,Normal,"دير غبار,  عمان,  الأردن",غرف نوم عدد 2 (1 ماستر) - حمامات عدد 2 - غرفة معيشه - مطبخ - ترس - كراج - مداخل عدد 2,ارضيات بورسلان - تكييف وحدات - تدفئة على الغاز - مطبخ راكب - ديكورات جبصين + خشبية - حمامات معلقة - اباجورات كهربائية - ابواب امان - كاميرات مراقبة - شاور بوكس - مصعد - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,744
